origin_airport_code,origin_airport,origin_airport_id,origin_airport_latitude,origin_airport_longitude,origin_city,origin_country,destination_airport_code,destination_airport,destination_airport_id,destination_airport_latitude,destination_airport_longitude,destination_city,destination_country
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,BAQ,Ernesto Cortissoz International Airport,2710,10.8896,-74.7808,Barranquilla,Colombia
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,BOG,El Dorado International Airport,2709,4.70159,-74.1469,Bogota,Colombia
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,CLO,Alfonso Bonilla Aragon International Airport,2715,3.54322,-76.3816,Cali,Colombia
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,CTG,Rafael Nuñez International Airport,2714,10.4424,-75.513,Cartagena,Colombia
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,FRA,Frankfurt am Main Airport,340,50.033333,8.570556,Frankfurt,Germany
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,GUA,La Aurora Airport,1767,14.5833,-90.527496,Guatemala City,Guatemala
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,LIM,Jorge Chávez International Airport,2789,-12.0219,-77.114305,Lima,Peru
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,LIS,Humberto Delgado Airport (Lisbon Portela Airport),1638,38.7813,-9.13592,Lisbon,Portugal
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,MDE,Jose Maria Córdova International Airport,2745,6.16454,-75.4231,Rio Negro,Colombia
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,SAP,Ramón Villeda Morales International Airport,1772,15.4526,-87.923599,San Pedro Sula,Honduras
MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States,ZRH,Zürich Airport,1678,47.464699,8.54917,Zurich,Switzerland
MID,Licenciado Manuel Crescencio Rejon Int Airport,1819,20.937000274699997,-89.65769959,Merida,Mexico,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MKG,Muskegon County Airport,5754,43.16949844,-86.23819733,Muskegon,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MLI,Quad City International Airport,4072,41.44850158691406,-90.50749969,Moline,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MLI,Quad City International Airport,4072,41.44850158691406,-90.50749969,Moline,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MLM,General Francisco J. Mujica International Airport,1821,19.84989929,-101.0250015,Morelia,Mexico,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MLU,Monroe Regional Airport,3732,32.51089859008789,-92.03769684,Monroe,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MNL,Ninoy Aquino International Airport,2397,14.5086,121.019997,Manila,Philippines,GUM,Antonio B. Won Pat International Airport,2246,13.48340034,144.7960052,Agana,Guam
MNL,Ninoy Aquino International Airport,2397,14.5086,121.019997,Manila,Philippines,ROR,Babelthuap Airport,2256,7.36731,134.544236,Babelthuap,Palau
MOB,Mobile Regional Airport,3782,30.69120026,-88.24279785,Mobile,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MOB,Mobile Regional Airport,3782,30.69120026,-88.24279785,Mobile,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MOD,Modesto City Co-Harry Sham Field,3816,37.62580109,-120.9540024,Modesto,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
MOT,Minot International Airport,3498,48.25939941,-101.2799988,Minot,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MRY,Monterey Peninsula Airport,3948,36.58700180053711,-121.8430023,Monterey,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MRY,Monterey Peninsula Airport,3948,36.58700180053711,-121.8430023,Monterey,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
MRY,Monterey Peninsula Airport,3948,36.58700180053711,-121.8430023,Monterey,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
MSN,Dane County Regional Truax Field,3459,43.13990020751953,-89.33750153,Madison,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MSN,Dane County Regional Truax Field,3459,43.13990020751953,-89.33750153,Madison,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MSN,Dane County Regional Truax Field,3459,43.13990020751953,-89.33750153,Madison,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MSO,Missoula International Airport,4216,46.91630173,-114.0910034,Missoula,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States,YYZ,Lester B. Pearson International Airport,193,43.67720032,-79.63059998,Toronto,Canada
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States,YYZ,Lester B. Pearson International Airport,193,43.67720032,-79.63059998,Toronto,Canada
MTJ,Montrose Regional Airport,6880,38.509799957300004,-107.8939972,Montrose CO,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
MTY,General Mariano Escobedo International Airport,1825,25.7784996,-100.1070023,Monterrey,Mexico,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MTY,General Mariano Escobedo International Airport,1825,25.7784996,-100.1070023,Monterrey,Mexico,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,BOS,General Edward Lawrence Logan International Airport,3448,42.36429977,-71.00520325,Boston,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
MXP,Malpensa International Airport,1524,45.6306,8.72811,Milano,Italy,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MYR,Myrtle Beach International Airport,3515,33.67969894,-78.92829895,Myrtle Beach,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
MYR,Myrtle Beach International Airport,3515,33.67969894,-78.92829895,Myrtle Beach,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
NAS,Lynden Pindling International Airport,1953,25.03899956,-77.46620178,Nassau,Bahamas,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
NAS,Lynden Pindling International Airport,1953,25.03899956,-77.46620178,Nassau,Bahamas,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
